1,InteractionRoot.C2WInteractionRoot.Tender,tenderId,3,partyId,buyer_house,side,b,startTime,2020-03-16T02:00:00 ,durationInMinutes,60,expireTime,2020-03-16T03:00:00,price,0.15,quantity,120
5,ObjectRoot.Meter.buyer,name,buyer,measured_real_energy,0,price,0.15,,,,,,,,,,
10,ObjectRoot.Meter.buyer,name,buyer,measured_real_energy,3,price,0.15,,,,,,,,,,
15,ObjectRoot.Meter.buyer,name,buyer,measured_real_energy,9,price,0.15,,,,,,,,,,
20,ObjectRoot.Meter.buyer,name,buyer,measured_real_energy,16,price,0.15,,,,,,,,,,
25,ObjectRoot.Meter.buyer,name,buyer,measured_real_energy,24,price,0.15,,,,,,,,,,
30,ObjectRoot.Meter.buyer,name,buyer,measured_real_energy,32,price,0.16,,,,,,,,,,
35,ObjectRoot.Meter.buyer,name,buyer,measured_real_energy,38,price,0.16,,,,,,,,,,
40,ObjectRoot.Meter.buyer,name,buyer,measured_real_energy,43,price,0.15,,,,,,,,,,
45,ObjectRoot.Meter.buyer,name,buyer,measured_real_energy,47,price,0.15,,,,,,,,,,
50,ObjectRoot.Meter.buyer,name,buyer,measured_real_energy,51,price,0.15,,,,,,,,,,
55,ObjectRoot.Meter.buyer,name,buyer,measured_real_energy,56,price,0.15,,,,,,,,,,
60,ObjectRoot.Meter.buyer,name,buyer,measured_real_energy,59,price,0.15,,,,,,,,,,
65,ObjectRoot.Meter.buyer,name,buyer,measured_real_energy,61,price,0.15,,,,,,,,,,
